EMP,ESTAB,old_naics,state,county,NAICS2012
0,1,711110,48,349,711110
0,1,7112,48,349,7112
0,1,71121,48,349,71121
0,1,711219,48,349,711219
0,8,713,48,349,713
0,8,7139,48,349,7139
0,2,71391,48,349,71391
0,2,713910,48,349,713910
0,1,71393,48,349,71393
0,1,713930,48,349,713930
0,2,71394,48,349,71394
0,2,713940,48,349,713940
0,1,71395,48,349,71395
0,1,713950,48,349,713950
0,2,71399,48,349,71399
0,2,713990,48,349,713990
1074,55,72,48,349,72
67,6,721,48,349,721
67,6,7211,48,349,7211
67,6,72111,48,349,72111
67,6,721110,48,349,721110
1007,49,722,48,349,722
410,17,7221,48,349,7221
410,17,72211,48,349,72211
410,17,722110,48,349,722110
567,27,7222,48,349,7222
567,27,72221,48,349,72221
468,22,722211,48,349,722211
0,1,722212,48,349,722212
0,4,722213,48,349,722213
30,5,7224,48,349,7224
30,5,72241,48,349,72241
30,5,722410,48,349,722410
527,106,81,48,349,81
102,23,811,48,349,811
69,16,8111,48,349,8111
17,6,81111,48,349,81111
0,4,811111,48,349,811111
0,2,811112,48,349,811112
0,8,81112,48,349,81112
27,7,811121,48,349,811121
0,1,811122,48,349,811122
0,2,81119,48,349,81119
0,1,811192,48,349,811192
0,1,811198,48,349,811198
0,1,8112,48,349,8112
0,1,81121,48,349,81121
0,1,811213,48,349,811213
21,3,8113,48,349,8113
21,3,81131,48,349,81131
21,3,811310,48,349,811310
0,3,8114,48,349,8114
0,1,81141,48,349,81141
0,1,811412,48,349,811412
0,2,81149,48,349,81149
0,2,811490,48,349,811490
120,28,812,48,349,812
53,14,8121,48,349,8121
21,6,81211,48,349,81211
21,6,812112,48,349,812112
32,8,81219,48,349,81219
32,8,812199,48,349,812199
19,7,8122,48,349,8122
15,4,81221,48,349,81221
15,4,812210,48,349,812210
4,3,81222,48,349,81222
4,3,812220,48,349,812220
0,4,8123,48,349,8123
0,3,81232,48,349,81232
0,3,812320,48,349,812320
0,1,81233,48,349,81233
0,1,812332,48,349,812332
0,3,8129,48,349,8129
0,2,81292,48,349,81292
0,1,812921,48,349,812921
0,1,812922,48,349,812922
0,1,81299,48,349,81299
0,1,812990,48,349,812990
305,55,813,48,349,813
275,41,8131,48,349,8131
275,41,81311,48,349,81311
275,41,813110,48,349,813110
3,3,8132,48,349,8132
3,3,81321,48,349,81321
0,2,813211,48,349,813211
0,1,813219,48,349,813219
20,6,8134,48,349,8134
20,6,81341,48,349,81341
20,6,813410,48,349,813410
7,5,8139,48,349,8139
0,4,81391,48,349,81391
0,4,813910,48,349,813910
0,1,81394,48,349,81394
0,1,813940,48,349,813940
0,2,99,48,349,99
1198,133,00,48,351,00
0,22,11,48,351,11
0,22,113,48,351,113
0,2,1131,48,351,1131
0,2,11311,48,351,11311
0,2,113110,48,351,113110
121,20,1133,48,351,1133
121,20,11331,48,351,11331
121,20,113310,48,351,113310
0,1,21,48,351,21
0,1,212,48,351,212
0,1,2123,48,351,2123
0,1,21232,48,351,21232
0,1,212322,48,351,212322
51,6,22,48,351,22
51,6,221,48,351,221
0,2,2211,48,351,2211
0,2,22111,48,351,22111
0,1,221112,48,351,221112
0,1,221119,48,351,221119
0,4,2213,48,351,2213
0,4,22131,48,351,22131
0,4,221310,48,351,221310
0,10,23,48,351,23
0,3,237,48,351,237
0,3,2371,48,351,2371
0,1,23711,48,351,23711
0,1,237110,48,351,237110
0,2,23713,48,351,23713
0,2,237130,48,351,237130
22,7,238,48,351,238
0,2,2381,48,351,2381
0,1,23811,48,351,23811
0,1,238110,48,351,238110
0,1,23814,48,351,23814
0,1,238140,48,351,238140
0,2,2382,48,351,2382
0,2,23822,48,351,23822
0,2,238220,48,351,238220
0,1,2383,48,351,2383
0,1,23832,48,351,23832
0,1,238320,48,351,238320
0,2,2389,48,351,2389
0,2,23891,48,351,23891
0,2,238910,48,351,238910
0,9,31,48,351,31-33
0,1,311,48,351,311
0,1,3116,48,351,3116
0,1,31161,48,351,31161
0,1,311611,48,351,311611
0,1,313,48,351,313
0,1,3133,48,351,3133
0,1,31331,48,351,31331
0,1,313311,48,351,313311
0,1,316,48,351,316
0,1,3161,48,351,3161
0,1,31611,48,351,31611
0,1,316110,48,351,316110
0,5,321,48,351,321
0,3,3211,48,351,3211
0,3,32111,48,351,32111
0,3,321113,48,351,321113
0,1,3212,48,351,3212
0,1,32121,48,351,32121
0,1,321212,48,351,321212
0,1,3219,48,351,3219
0,1,32191,48,351,32191
0,1,321912,48,351,321912
0,1,337,48,351,337
0,1,3371,48,351,3371
0,1,33711,48,351,33711
0,1,337110,48,351,337110
50,6,42,48,351,42
0,5,423,48,351,423
0,1,4231,48,351,4231
0,1,42311,48,351,42311
0,1,423110,48,351,423110
0,1,4234,48,351,4234
0,1,42345,48,351,42345
0,1,423450,48,351,423450
0,1,4238,48,351,4238
0,1,42382,48,351,42382
0,1,423820,48,351,423820
0,2,4239,48,351,4239
0,2,42399,48,351,42399
0,2,423990,48,351,423990
0,1,424,48,351,424
0,1,4247,48,351,4247
0,1,42471,48,351,42471
0,1,424710,48,351,424710
154,19,44,48,351,44-45
0,1,444,48,351,444
0,1,4441,48,351,4441
0,1,44413,48,351,44413
0,1,444130,48,351,444130
64,6,445,48,351,445
0,4,4451,48,351,4451
0,4,44511,48,351,44511
0,4,445110,48,351,445110
0,2,4453,48,351,4453
0,2,44531,48,351,44531
0,2,445310,48,351,445310
0,1,446,48,351,446
0,1,4461,48,351,4461
0,1,44611,48,351,44611
0,1,446110,48,351,446110
66,10,447,48,351,447
66,10,4471,48,351,4471
66,10,44711,48,351,44711
66,10,447110,48,351,447110
0,1,452,48,351,452
0,1,4529,48,351,4529
0,1,45299,48,351,45299
0,1,452990,48,351,452990
29,7,48,48,351,48-49
0,6,484,48,351,484
0,2,4841,48,351,4841
0,1,48411,48,351,48411
0,1,484110,48,351,484110
0,1,48412,48,351,48412
0,1,484121,48,351,484121
0,4,4842,48,351,4842
0,4,48422,48,351,48422
0,4,484220,48,351,484220
0,1,486,48,351,486
0,1,4869,48,351,4869
0,1,48691,48,351,48691
0,1,486910,48,351,486910
0,2,51,48,351,51
0,1,511,48,351,511
0,1,5111,48,351,5111
0,1,51111,48,351,51111
0,1,511110,48,351,511110
0,1,518,48,351,518
0,1,5182,48,351,5182
0,1,51821,48,351,51821
0,1,518210,48,351,518210
0,3,52,48,351,52
0,1,522,48,351,522
0,1,5221,48,351,5221
0,1,52211,48,351,52211
0,1,522110,48,351,522110
0,2,524,48,351,524
0,2,5242,48,351,5242
0,2,52421,48,351,52421
0,2,524210,48,351,524210
0,2,53,48,351,53
0,1,531,48,351,531
0,1,5312,48,351,5312
0,1,53121,48,351,53121
0,1,531210,48,351,531210
0,1,532,48,351,532
0,1,5322,48,351,5322
0,1,53223,48,351,53223
0,1,532230,48,351,532230
0,4,54,48,351,54
0,4,541,48,351,541
0,2,5411,48,351,5411
0,1,54111,48,351,54111
0,1,541110,48,351,541110
0,1,54119,48,351,54119
0,1,541191,48,351,541191
0,1,5412,48,351,5412
0,1,54121,48,351,54121
0,1,541219,48,351,541219
0,1,5416,48,351,5416
0,1,54161,48,351,54161
0,1,541611,48,351,541611
0,4,56,48,351,56
0,4,561,48,351,561
0,1,5612,48,351,5612
0,1,56121,48,351,56121
0,1,561210,48,351,561210
0,2,5617,48,351,5617
0,2,56173,48,351,56173
0,2,561730,48,351,561730
0,1,5619,48,351,5619
0,1,56199,48,351,56199
0,1,561990,48,351,561990
0,1,61,48,351,61
0,1,611,48,351,611
0,1,6111,48,351,6111
0,1,61111,48,351,61111
0,1,611110,48,351,611110
255,7,62,48,351,62
0,4,621,48,351,621
59,3,6211,48,351,6211
59,3,62111,48,351,62111
59,3,621111,48,351,621111
0,1,6216,48,351,6216
0,1,62161,48,351,62161
0,1,621610,48,351,621610
0,2,623,48,351,623
0,1,6231,48,351,6231
0,1,62311,48,351,62311
0,1,623110,48,351,623110
0,1,6232,48,351,6232
0,1,62321,48,351,62321
0,1,623210,48,351,623210
0,1,624,48,351,624
0,1,6241,48,351,6241
0,1,62419,48,351,62419
0,1,624190,48,351,624190
48,12,72,48,351,72
0,2,721,48,351,721
0,2,7212,48,351,7212
0,2,72121,48,351,72121
0,2,721211,48,351,721211
0,10,722,48,351,722
0,7,7221,48,351,7221
0,7,72211,48,351,72211
0,7,722110,48,351,722110
0,3,7223,48,351,7223
0,3,72231,48,351,72231
0,3,722310,48,351,722310
80,17,81,48,351,81
0,4,811,48,351,811
0,4,8111,48,351,8111
0,2,81111,48,351,81111
0,2,811111,48,351,811111
0,1,81112,48,351,81112
0,1,811121,48,351,811121
0,1,81119,48,351,81119
0,1,811191,48,351,811191
0,1,812,48,351,812
0,1,8123,48,351,8123
0,1,81232,48,351,81232
0,1,812320,48,351,812320
66,12,813,48,351,813
66,12,8131,48,351,8131
66,12,81311,48,351,81311
66,12,813110,48,351,813110
0,1,99,48,351,99
4572,361,00,48,353,00
0,1,11,48,353,11
0,1,115,48,353,115
0,1,1151,48,353,1151
0,1,11511,48,353,11511
0,1,115111,48,353,115111
132,11,21,48,353,21
0,2,211,48,353,211
0,2,2111,48,353,2111
0,2,21111,48,353,21111
0,1,211111,48,353,211111
0,1,211112,48,353,211112
0,1,212,48,353,212
0,1,2121,48,353,2121
0,1,21211,48,353,21211
0,1,212113,48,353,212113
0,8,213,48,353,213
0,8,2131,48,353,2131
0,8,21311,48,353,21311
0,1,213111,48,353,213111
64,6,213112,48,353,213112
0,1,213114,48,353,213114
61,8,22,48,353,22
61,8,221,48,353,221
0,6,2211,48,353,2211
0,2,22111,48,353,22111
0,2,221112,48,353,221112
0,4,22112,48,353,22112
0,4,221122,48,353,221122
0,1,2212,48,353,2212
0,1,22121,48,353,22121
0,1,221210,48,353,221210
0,1,2213,48,353,2213
0,1,22131,48,353,22131
0,1,221310,48,353,221310
147,22,23,48,353,23
0,2,236,48,353,236
0,2,2362,48,353,2362
0,2,23622,48,353,23622
0,2,236220,48,353,236220
0,3,237,48,353,237
0,2,2371,48,353,2371
0,1,23711,48,353,23711
0,1,237110,48,353,237110
0,1,23712,48,353,23712
0,1,237120,48,353,237120
0,1,2373,48,353,2373
0,1,23731,48,353,23731
0,1,237310,48,353,237310
93,17,238,48,353,238
0,7,2381,48,353,2381
0,2,23811,48,353,23811
0,2,238110,48,353,238110
0,1,23813,48,353,23813
0,1,238130,48,353,238130
0,1,23815,48,353,23815
0,1,238150,48,353,238150
0,2,23816,48,353,23816
0,2,238160,48,353,238160
0,1,23819,48,353,23819
0,1,238190,48,353,238190
23,7,2382,48,353,2382
0,2,23821,48,353,23821
0,2,238210,48,353,238210
0,4,23822,48,353,23822
0,4,238220,48,353,238220
0,1,23829,48,353,23829
0,1,238290,48,353,238290
0,2,2383,48,353,2383
0,1,23832,48,353,23832
0,1,238320,48,353,238320
0,1,23835,48,353,23835
0,1,238350,48,353,238350
0,1,2389,48,353,2389
0,1,23891,48,353,23891
0,1,238910,48,353,238910
913,12,31,48,353,31-33
0,1,311,48,353,311
0,1,3111,48,353,3111
0,1,31111,48,353,31111
0,1,311119,48,353,311119
0,1,314,48,353,314
0,1,3149,48,353,3149
0,1,31491,48,353,31491
0,1,314912,48,353,314912
0,1,323,48,353,323
0,1,3231,48,353,3231
0,1,32311,48,353,32311
0,1,323119,48,353,323119
0,1,326,48,353,326
0,1,3261,48,353,3261
0,1,32619,48,353,32619
0,1,326199,48,353,326199
0,4,327,48,353,327
0,2,3273,48,353,3273
0,1,32731,48,353,32731
0,1,327310,48,353,327310
0,1,32732,48,353,32732
0,1,327320,48,353,327320
0,2,3274,48,353,3274
0,2,32742,48,353,32742
0,2,327420,48,353,327420
0,1,331,48,353,331
0,1,3315,48,353,3315
0,1,33152,48,353,33152
0,1,331524,48,353,331524
0,1,332,48,353,332
0,1,3327,48,353,3327
0,1,33271,48,353,33271
0,1,332710,48,353,332710
0,1,334,48,353,334
0,1,3345,48,353,3345
0,1,33451,48,353,33451
0,1,334519,48,353,334519
0,1,336,48,353,336
0,1,3363,48,353,3363
0,1,33637,48,353,33637
0,1,336370,48,353,336370
206,21,42,48,353,42
120,13,423,48,353,423
0,1,4235,48,353,4235
0,1,42351,48,353,42351
0,1,423510,48,353,423510
0,1,4236,48,353,4236
0,1,42361,48,353,42361
0,1,423610,48,353,423610
0,2,4237,48,353,4237
0,1,42371,48,353,42371
0,1,423710,48,353,423710
0,1,42372,48,353,42372
0,1,423720,48,353,423720
39,6,4238,48,353,4238
0,5,42383,48,353,42383
0,5,423830,48,353,423830
0,1,42384,48,353,42384
0,1,423840,48,353,423840
16,3,4239,48,353,4239
0,1,42393,48,353,42393
0,1,423930,48,353,423930
0,1,42394,48,353,42394
0,1,423940,48,353,423940
0,1,42399,48,353,42399
0,1,423990,48,353,423990
0,7,424,48,353,424
0,1,4242,48,353,4242
0,1,42421,48,353,42421
0,1,424210,48,353,424210
0,1,4243,48,353,4243
0,1,42432,48,353,42432
0,1,424320,48,353,424320
0,1,4245,48,353,4245
0,1,42452,48,353,42452
0,1,424520,48,353,424520
0,2,4246,48,353,4246
0,2,42469,48,353,42469
0,2,424690,48,353,424690
0,1,4247,48,353,4247
0,1,42472,48,353,42472
0,1,424720,48,353,424720
0,1,4249,48,353,4249
0,1,42491,48,353,42491
0,1,424910,48,353,424910
0,1,425,48,353,425
0,1,4251,48,353,4251
0,1,42512,48,353,42512
0,1,425120,48,353,425120
797,71,44,48,353,44-45
110,15,441,48,353,441
0,5,4411,48,353,4411
0,2,44111,48,353,44111
0,2,441110,48,353,441110
0,3,44112,48,353,44112
0,3,441120,48,353,441120
0,1,4412,48,353,4412
0,1,44121,48,353,44121
0,1,441210,48,353,441210
57,9,4413,48,353,4413
0,6,44131,48,353,44131
0,6,441310,48,353,441310
0,3,44132,48,353,44132
0,3,441320,48,353,441320
5,3,442,48,353,442
0,2,4421,48,353,4421
0,2,44211,48,353,44211
0,2,442110,48,353,442110
0,1,4422,48,353,4422
0,1,44221,48,353,44221
0,1,442210,48,353,442210
0,2,443,48,353,443
0,2,4431,48,353,4431
0,1,44311,48,353,44311
0,1,443112,48,353,443112
0,1,44312,48,353,44312
0,1,443120,48,353,443120
22,3,444,48,353,444
0,1,4441,48,353,4441
0,1,44411,48,353,44411
0,1,444110,48,353,444110
0,2,4442,48,353,4442
0,2,44422,48,353,44422
0,2,444220,48,353,444220
68,7,445,48,353,445
0,3,4451,48,353,4451
0,1,44511,48,353,44511
0,1,445110,48,353,445110
0,2,44512,48,353,44512
0,2,445120,48,353,445120
0,4,4453,48,353,4453
0,4,44531,48,353,44531
0,4,445310,48,353,445310
0,6,446,48,353,446
0,6,4461,48,353,4461
0,5,44611,48,353,44611
0,5,446110,48,353,446110
0,1,44619,48,353,44619
0,1,446191,48,353,446191
172,15,447,48,353,447
172,15,4471,48,353,4471
0,12,44711,48,353,44711
0,12,447110,48,353,447110
0,3,44719,48,353,44719
0,3,447190,48,353,447190
44,6,448,48,353,448
0,5,4481,48,353,4481
0,1,44812,48,353,44812
0,1,448120,48,353,448120
0,1,44813,48,353,44813
0,1,448130,48,353,448130
0,3,44814,48,353,44814
0,3,448140,48,353,448140
0,1,4482,48,353,4482
0,1,44821,48,353,44821
0,1,448210,48,353,448210
0,1,451,48,353,451
0,1,4512,48,353,4512
0,1,45122,48,353,45122
0,1,451220,48,353,451220
303,6,452,48,353,452
0,1,4521,48,353,4521
0,1,45211,48,353,45211
0,1,452112,48,353,452112
0,5,4529,48,353,4529
0,1,45291,48,353,45291
0,1,452910,48,353,452910
0,4,45299,48,353,45299
0,4,452990,48,353,452990
0,6,453,48,353,453
0,1,4531,48,353,4531
0,1,45311,48,353,45311
0,1,453110,48,353,453110
0,1,4532,48,353,4532
0,1,45322,48,353,45322
0,1,453220,48,353,453220
0,1,4533,48,353,4533
0,1,45331,48,353,45331
0,1,453310,48,353,453310
0,3,4539,48,353,4539
0,1,45391,48,353,45391
0,1,453910,48,353,453910
0,2,45399,48,353,45399
0,1,453991,48,353,453991
0,1,453998,48,353,453998
0,1,454,48,353,454
0,1,4543,48,353,4543
0,1,45439,48,353,45439
0,1,454390,48,353,454390
379,20,48,48,353,48-49
202,14,484,48,353,484
140,8,4841,48,353,4841
0,2,48411,48,353,48411
0,2,484110,48,353,484110
0,6,48412,48,353,48412
0,5,484121,48,353,484121
0,1,484122,48,353,484122
62,6,4842,48,353,4842
0,1,48421,48,353,48421
0,1,484210,48,353,484210
0,4,48422,48,353,48422
0,4,484220,48,353,484220
0,1,48423,48,353,48423
0,1,484230,48,353,484230
0,2,486,48,353,486
0,1,4861,48,353,4861
0,1,48611,48,353,48611
0,1,486110,48,353,486110
0,1,4869,48,353,4869
0,1,48691,48,353,48691
0,1,486910,48,353,486910
83,3,488,48,353,488
0,2,4884,48,353,4884
0,2,48849,48,353,48849
0,2,488490,48,353,488490
0,1,4885,48,353,4885
0,1,48851,48,353,48851
0,1,488510,48,353,488510
0,1,493,48,353,493
0,1,4931,48,353,4931
0,1,49313,48,353,49313
0,1,493130,48,353,493130
45,6,51,48,353,51
0,1,511,48,353,511
0,1,5111,48,353,5111
0,1,51111,48,353,51111
0,1,511110,48,353,511110
0,1,515,48,353,515
0,1,5151,48,353,5151
0,1,51511,48,353,51511
0,1,515112,48,353,515112
0,4,517,48,353,517
0,2,5171,48,353,5171
0,2,51711,48,353,51711
0,2,517110,48,353,517110
0,1,5172,48,353,5172
0,1,51721,48,353,51721
0,1,517212,48,353,517212
0,1,5175,48,353,5175
0,1,51751,48,353,51751
0,1,517510,48,353,517510
165,24,52,48,353,52
128,13,522,48,353,522
0,5,5221,48,353,5221
103,4,52211,48,353,52211
103,4,522110,48,353,522110
0,1,52213,48,353,52213
0,1,522130,48,353,522130
16,6,5222,48,353,5222
16,6,52229,48,353,52229
0,3,522291,48,353,522291
0,1,522292,48,353,522292
0,2,522298,48,353,522298
0,2,5223,48,353,5223
0,2,52239,48,353,52239
0,2,522390,48,353,522390
0,2,523,48,353,523
0,1,5231,48,353,5231
0,1,52312,48,353,52312
0,1,523120,48,353,523120
0,1,5239,48,353,5239
0,1,52391,48,353,52391
0,1,523910,48,353,523910
0,9,524,48,353,524
0,1,5241,48,353,5241
0,1,52412,48,353,52412
0,1,524127,48,353,524127
0,8,5242,48,353,5242
0,8,52421,48,353,52421
0,8,524210,48,353,524210
0,11,53,48,353,53
0,7,531,48,353,531
0,2,5311,48,353,5311
0,1,53111,48,353,53111
0,1,531110,48,353,531110
0,1,53112,48,353,53112
0,1,531120,48,353,531120
5,3,5312,48,353,5312
5,3,53121,48,353,53121
5,3,531210,48,353,531210
0,2,5313,48,353,5313
0,2,53131,48,353,53131
0,1,531311,48,353,531311
0,1,531312,48,353,531312
9,4,532,48,353,532
0,2,5322,48,353,5322
0,2,53221,48,353,53221
0,2,532210,48,353,532210
0,2,5324,48,353,5324
0,1,53241,48,353,53241
0,1,532412,48,353,532412
0,1,53249,48,353,53249
0,1,532490,48,353,532490
124,30,54,48,353,54
124,30,541,48,353,541
44,11,5411,48,353,5411
0,10,54111,48,353,54111
0,10,541110,48,353,541110
0,1,54119,48,353,54119
0,1,541191,48,353,541191
37,12,5412,48,353,5412
37,12,54121,48,353,54121
12,6,541211,48,353,541211
0,5,541213,48,353,541213
0,1,541219,48,353,541219
0,1,5413,48,353,5413
0,1,54133,48,353,54133
0,1,541330,48,353,541330
0,3,5416,48,353,5416
0,2,54161,48,353,54161
0,2,541611,48,353,541611
0,1,54169,48,353,54169
0,1,541690,48,353,541690
0,1,5418,48,353,5418
0,1,54189,48,353,54189
0,1,541890,48,353,541890
0,2,5419,48,353,5419
0,2,54194,48,353,54194
0,2,541940,48,353,541940
0,1,55,48,353,55
0,1,551,48,353,551
0,1,5511,48,353,5511
0,1,55111,48,353,55111
0,1,551112,48,353,551112
12,5,56,48,353,56
0,3,561,48,353,561
0,1,5611,48,353,5611
0,1,56111,48,353,56111
0,1,561110,48,353,561110
0,1,5616,48,353,5616
0,1,56162,48,353,56162
0,1,561621,48,353,561621
0,1,5617,48,353,5617
0,1,56173,48,353,56173
0,1,561730,48,353,561730
0,2,562,48,353,562
0,1,5621,48,353,5621
0,1,56211,48,353,56211
0,1,562111,48,353,562111
0,1,5629,48,353,5629
0,1,56299,48,353,56299
0,1,562991,48,353,562991
653,36,62,48,353,62
126,23,621,48,353,621
88,11,6211,48,353,6211
88,11,62111,48,353,62111
88,11,621111,48,353,621111
17,4,6212,48,353,6212
17,4,62121,48,353,62121
17,4,621210,48,353,621210
9,4,6213,48,353,6213
0,2,62131,48,353,62131
0,2,621310,48,353,621310
0,2,62132,48,353,62132
0,2,621320,48,353,621320
0,2,6216,48,353,6216
0,2,62161,48,353,62161
0,2,621610,48,353,621610
0,2,6219,48,353,6219
0,1,62191,48,353,62191
0,1,621910,48,353,621910
0,1,62199,48,353,62199
0,1,621999,48,353,621999
0,1,622,48,353,622
0,1,6221,48,353,6221
0,1,62211,48,353,62211
0,1,622110,48,353,622110
169,6,623,48,353,623
0,3,6231,48,353,6231
0,3,62311,48,353,62311
0,3,623110,48,353,623110
0,1,6232,48,353,6232
0,1,62321,48,353,62321
0,1,623210,48,353,623210
0,1,6233,48,353,6233
0,1,62331,48,353,62331
0,1,623312,48,353,623312
0,1,6239,48,353,6239
0,1,62399,48,353,62399
0,1,623990,48,353,623990
0,6,624,48,353,624
0,1,6242,48,353,6242
0,1,62422,48,353,62422
0,1,624229,48,353,624229
0,5,6244,48,353,6244
0,5,62441,48,353,62441
0,5,624410,48,353,624410
0,5,71,48,353,71
0,1,711,48,353,711
0,1,7115,48,353,7115
0,1,71151,48,353,71151
0,1,711510,48,353,711510
0,4,713,48,353,713
0,1,7131,48,353,7131
0,1,71312,48,353,71312
0,1,713120,48,353,713120
0,3,7139,48,353,7139
0,2,71391,48,353,71391
0,2,713910,48,353,713910
0,1,71399,48,353,71399
0,1,713990,48,353,713990
640,36,72,48,353,72
165,7,721,48,353,721
165,7,7211,48,353,7211
165,7,72111,48,353,72111
165,7,721110,48,353,721110
475,29,722,48,353,722
0,13,7221,48,353,7221
0,13,72211,48,353,72211
0,13,722110,48,353,722110
328,14,7222,48,353,7222
328,14,72221,48,353,72221
0,12,722211,48,353,722211
0,2,722213,48,353,722213
0,1,7223,48,353,7223
0,1,72231,48,353,72231
0,1,722310,48,353,722310
0,1,7224,48,353,7224
0,1,72241,48,353,72241
0,1,722410,48,353,722410
211,39,81,48,353,81
67,8,811,48,353,811
0,5,8111,48,353,8111
0,2,81111,48,353,81111
0,2,811111,48,353,811111
0,3,81112,48,353,81112
0,3,811121,48,353,811121
0,1,8112,48,353,8112
0,1,81121,48,353,81121
0,1,811219,48,353,811219
0,2,8113,48,353,8113
0,2,81131,48,353,81131
0,2,811310,48,353,811310
45,7,812,48,353,812
0,3,8122,48,353,8122
0,2,81221,48,353,81221
0,2,812210,48,353,812210
0,1,81222,48,353,81222
0,1,812220,48,353,812220
0,3,8123,48,353,8123
0,1,81231,48,353,81231
0,1,812310,48,353,812310
0,2,81232,48,353,81232
0,2,812320,48,353,812320
0,1,8129,48,353,8129
0,1,81299,48,353,81299
0,1,812990,48,353,812990
99,24,813,48,353,813
82,18,8131,48,353,8131
82,18,81311,48,353,81311
82,18,813110,48,353,813110
0,1,8132,48,353,8132
0,1,81321,48,353,81321
0,1,813219,48,353,813219
0,1,8133,48,353,8133
0,1,81331,48,353,81331
0,1,813311,48,353,813311
0,1,8134,48,353,8134
0,1,81341,48,353,81341
0,1,813410,48,353,813410
12,3,8139,48,353,8139
0,2,81391,48,353,81391
0,2,813910,48,353,813910
0,1,81393,48,353,81393
0,1,813930,48,353,813930
0,2,99,48,353,99
129904,7995,00,48,355,00
41,14,11,48,355,11
41,14,115,48,355,115
39,11,1151,48,355,1151
39,11,11511,48,355,11511
0,2,115111,48,355,115111
31,5,115112,48,355,115112
0,1,115113,48,355,115113
0,1,115115,48,355,115115
0,2,115116,48,355,115116
2,3,1152,48,355,1152
2,3,11521,48,355,11521
2,3,115210,48,355,115210
2882,169,21,48,355,21
614,78,211,48,355,211
614,78,2111,48,355,2111
614,78,21111,48,355,21111
567,73,211111,48,355,211111
47,5,211112,48,355,211112
113,5,212,48,355,212
0,2,2122,48,355,2122
0,2,21229,48,355,21229
0,2,212291,48,355,212291
0,3,2123,48,355,2123
0,2,21232,48,355,21232
0,2,212321,48,355,212321
0,1,21239,48,355,21239
0,1,212393,48,355,212393
2155,86,213,48,355,213
2155,86,2131,48,355,2131
2155,86,21311,48,355,21311
0,22,213111,48,355,213111
1029,63,213112,48,355,213112
0,1,213113,48,355,213113
723,27,22,48,355,22
723,27,221,48,355,221
593,16,2211,48,355,2211
0,2,22111,48,355,22111
0,2,221112,48,355,221112
0,14,22112,48,355,22112
0,14,221122,48,355,221122
0,9,2212,48,355,2212
0,9,22121,48,355,22121
0,9,221210,48,355,221210
0,2,2213,48,355,2213
0,2,22131,48,355,22131
0,2,221310,48,355,221310
15185,583,23,48,355,23
1186,152,236,48,355,236
431,110,2361,48,355,2361
431,110,23611,48,355,23611
132,38,236115,48,355,236115
0,2,236116,48,355,236116
0,24,236117,48,355,236117
137,46,236118,48,355,236118
755,42,2362,48,355,2362
0,3,23621,48,355,23621
0,3,236210,48,355,236210
0,39,23622,48,355,23622
0,39,236220,48,355,236220
6238,42,237,48,355,237
5813,24,2371,48,355,2371
119,9,23711,48,355,23711
119,9,237110,48,355,237110
5593,9,23712,48,355,23712
5593,9,237120,48,355,237120
101,6,23713,48,355,23713
101,6,237130,48,355,237130
0,5,2372,48,355,2372
0,5,23721,48,355,23721
0,5,237210,48,355,237210
375,9,2373,48,355,2373
375,9,23731,48,355,23731
375,9,237310,48,355,237310
0,4,2379,48,355,2379
0,4,23799,48,355,23799
0,4,237990,48,355,237990
7761,389,238,48,355,238
492,78,2381,48,355,2381
69,13,23811,48,355,23811
69,13,238110,48,355,238110
0,2,23812,48,355,23812
0,2,238120,48,355,238120
23,7,23813,48,355,23813
23,7,238130,48,355,238130
97,14,23814,48,355,23814
97,14,238140,48,355,238140
39,5,23815,48,355,23815
39,5,238150,48,355,238150
196,21,23816,48,355,23816
196,21,238160,48,355,238160
14,8,23817,48,355,23817
14,8,238170,48,355,238170
0,8,23819,48,355,23819
0,8,238190,48,355,238190
3243,175,2382,48,355,2382
1166,62,23821,48,355,23821
1166,62,238210,48,355,238210
1974,103,23822,48,355,23822
1974,103,238220,48,355,238220
103,10,23829,48,355,23829
103,10,238290,48,355,238290
2200,75,2383,48,355,2383
458,16,23831,48,355,23831
458,16,238310,48,355,238310
1590,20,23832,48,355,23832
1590,20,238320,48,355,238320
17,7,23833,48,355,23833
17,7,238330,48,355,238330
60,14,23834,48,355,23834
60,14,238340,48,355,238340
55,15,23835,48,355,23835
55,15,238350,48,355,238350
20,3,23839,48,355,23839
20,3,238390,48,355,238390
1826,61,2389,48,355,2389
241,20,23891,48,355,23891
241,20,238910,48,355,238910
1585,41,23899,48,355,23899
1585,41,238990,48,355,238990
8051,213,31,48,355,31-33
1192,22,311,48,355,311
0,1,3113,48,355,3113
0,1,31133,48,355,31133
0,1,311330,48,355,311330
0,1,3114,48,355,3114
0,1,31142,48,355,31142
0,1,311421,48,355,311421
0,2,3115,48,355,3115
0,1,31151,48,355,31151
0,1,311514,48,355,311514
0,1,31152,48,355,31152
0,1,311520,48,355,311520
0,4,3116,48,355,3116
0,4,31161,48,355,31161
0,2,311611,48,355,311611
0,1,311612,48,355,311612
0,1,311615,48,355,311615
0,13,3118,48,355,3118
0,12,31181,48,355,31181
91,8,311811,48,355,311811
0,4,311812,48,355,311812
0,1,31183,48,355,31183
0,1,311830,48,355,311830
0,1,3119,48,355,3119
0,1,31192,48,355,31192
